هما ال 12 الف اللي عاملين dislike دوول عندهم ف دماغهم اخرام و لا دوول اللي بيعبدوا محمد رمضان!!!!,negative
العامل dislike ده متخلف اكيد,negative
"الناس اللى عاملة  dislike 
انتوا طبيعيين؟؟؟؟؟",negative
هيه الناس اللي عاملة Dis like دي عايشة معانا ع الكوكب اذاااي 😒💔💔💔💔,negative
هذي الأغنية مسروقة من 2pac: letter to my unborn child مشكلتنا بس نسرق 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,negative
علشان تعرف عدد المتخلفين عقليا في العالم بص عليهم في ال Dislike,negative
الناس ال عاملة dislike  دول مجااانين ولا اي😒😒😒,negative
العيال الوسخة السرسجية اللي عاملين dislike يروحوا يسمعوا محمد رمضان,negative
هما اللي عاملين dislike  دول مش بني ادمين معانا ولا ايه .. ولا انتو متاجرين مثلا,negative
الناس الهلس إللى عامله dislike ايه!!!,negative
ال3600 اللي عاملين dislike دول شكلهم قرايب وصحاب محمد رمضان,negative
الناس ولاد الوسخة اللي بتعمل dislike,negative
الناس إللى عاملين dislike ناس تعبانه,negative
هما الناس اللى عاملين dislike بشر ذيينا بردو !!!!,negative
نفسي اعرف الناس اللي بتعرف dis like  الناس ده بتفهم ولا بتعمل من غير ماتشوف الفيديو ايه الهري ده,negative
حد يعمل لمكي dislike يا بهايم بهايم 😤😤👊,negative
2500 Unlike من شوية زومبي,negative
"2200 diss like
كلاب الي فاكر نفسو نمبر ون",negative
الناس الي عاامله dislike اكيد ناس مابتفهمش حااجه,negative
الفين بهيم عاملين disslike والله😒,negative
هما الى عاملين dislike دول بنى ادمين وعندهم عقل زينا كده,negative
يعني اللي عامل dislike دا متخلف عقليا 😂😂,negative
فيه 1600 حمار عاملين dislike,negative
"1.5k dislike 😕 
مرضي اقسم بالله 😑",negative
مين ولاد الوسخة اللي عاملين dislike,negative
الناس اللي عاملين dislike عندهم حاله داون 😆,negative
الناس اللي عمله dislike  ناس مريضة 💔,negative
ال930 واحد اللي عاملين dislike دول عاقين 😊,negative
هي الناس اللي عامله dislike دول بشر عاديين,negative
هما الي عاملين dislike دول ايه؟ .. اكيد مش بني ادمين,negative
مين العرص اللى عامل dislike,negative
ال 371 ال عاملين un like انتو بضان وعهد الله 😅,negative
هو 264 اللي عامل unlike ده عايز ابنه عاق ولا هو عاق,negative
91 بني ادم براس كلب عامل dislike,negative
هما ال 65 واحد اللي  عاملين dislike  بيفهمو منين !!!!,negative
و سارق شوي من me and my grilfriend,negative
١٣ الف عاملين dislike ١٣ الف بيحبو حمو بيكا و محمد رمضان و السف و الفن الرخيص...,negative
اللي مش عاجبني بس ال mix بين ال rap و الشعبي,negative
59 dislike  بتوع مطاوي,negative
منى انتي fake وانتي عارفة انك fake,negative
الي عاملين dislike عقلكو فين!,negative
عفكرة لحن الاغنية مسروق من اغنية اسمها russian paradise,negative
العيال الكتيانه ابتوع الصفح عاملين dislike :D,negative
اخخ cringe 😂😂,negative
اللي بيعمل مونتاج حسبي الله و نعم الوكيل فيه دي cuts تعملها يا اعمي,negative
محمود حميدة cheap mean,negative
هو غير اسمه من Brad Pitt ل Brad Brayt و الثانية بتقول Brad bit 🤦🏽‍♀️,negative
"منى الشاذلى بجد u r soooooo fake 
ممكن تعملى معروف فينا وتعتزلى",negative
من اولها كده كلها over,negative
اي حد عمل dislike اكيد واحد حلووووف🙄🙄🙄,negative
كلامك تمام كله بس هو الوسط الفني still مش نضيف بردوا 😅,negative
٢٠١٨ الناس الي بتعمل unlike المفروض ميبقاش مسموح ليكوا تستخدموا الانترنت تاني اصلا,negative
اكو 2 الف شخص عاملين dislike انتو شنو مثلاً!  شنو الي ميعجبكم بالاغنيه ؟ انتو عدويين النجاح و فاشلين معنوياً,negative
مين ولأد الفشلة على عملين DISLIKE ??,negative
نفسي افهم هما مين اللي بيعملو dislike و dislike ع ايه اصلا كميه التخلف,negative
مين الناس المتخلفين الي عاملين dislike ?,negative
نفسي اعرف مين الاهبل اللي عامل UNlike,negative
الناس اللي عاملة Dislike دي !!! انتم مجانين ؟؟,negative
مين اللى معندوش دم وعامل unlike ده,negative
وي الاغنية  فيها كمية سليية مو طبيعية  overdose 😳😳,negative
ما هذه الطريقة over في الكلام!!!!!,negative
بيقلد أبوه بطريقة over,negative
هو سؤال بسيط ليه تكذب وتكتب اسم غير اسم المسلسل ما هو كده كده الناس هتتفرج عليه وتعرف انك كذاب وتعمل dislike و unsubscribe,negative
ايه القرف والغم ده انا مركذ مع ال kpop,negative
Fuck Fuck سكر محلي مخطوط علي كرامه😠😠👺,negative
Dislike وبجدارة,negative
أصحاب ال dislike  عيب عليكم,negative
من رقصة رانيا يوسف الي سيارة ميسي في كل مكان ، wtf,negative
"احلى unlike 😂😂 , يلا يا فن هابط ومن غير. View",negative
حاجه مستخبيه : wtf,negative
علي فكرة البنت Over,negative
الفيديو كليب مسروق من اغنيه اجنبيه معروفه هما شالو حتت قليله الادب بس 😂😂 him & i,negative
اعداء نجاح   dislike  اكيد الناس الى عمله,negative
شحاتين اللايكات....اغلب التعليقات ضروري يحشرو فيها (حط لايك-اعمل لايك-دوس لايك...) WTF  فعلا!!!!!!,negative
والنبي بس ياا جدعاان النااس اللي حاطه dislike بتفكر ازاي ساعات بحس انهم نااس براس كلب😒😒🙄,negative
الناس اللى عامله unlike اد ايه انتوا ولاد وسخه بهايم,negative
".  underground مفهوش غير رامى عصام 
كفاية محن يا عسيلى كفاية تعريص",negative
"لحن مسروق مع الاسف ن اغنية فرنسية : 
shame on you",negative
اللحن مسروق من cat stevens يارايق يابتاع الواسطه,negative
أعتقد أن اللحن مسروق من أغنية كات ستيفنز .. wild world,negative
في 106 بهيم عاملين unlike,negative
No comment على القرف داا,negative
اي هرتله وعجن وخلاص بس تلاقي الرقاصه وراها حد vip هو اللي شهرها   وهي معفنه,negative
"اي الحرب ع الاسلام دي 
راقصه برازيليه 2 مليون مشاهده ف يوم... وقارئ القران الكريم zero دعم 
حسبي الله ونعم الوكيل،😩😩😩",negative
الناس اللى عامله dislike دى اكيد متصابين صبابه .. بس الاغنيه مالها يا جدعااان,negative
1000 سرسجي عامل dislike ☻,negative
4K DISLIKE ? فعلا مجانين و بينكم و بين الزووق بلاد,negative
"مين الحمير اللي عاملين 
dis like",negative
هما ال 487 اللي عاملين dislike دول ....انتوا بتفهموا منين لا مؤاخذه ....اه سوري تلاقيكوا من مشجعين الليثي وسعد الصغير واوكا واورتيجا ..  يلا جاتكوا داهيه,negative
45 الف حمار محركين حافرهم و كابسين dislike 🙂,negative
اكيد اللي عامل dislike من الكذابين 😂😂😂😂,negative
تقليد لاغنية اجنبيه اسمها In a Matter of Speaking حرام عليك شيرين,negative
بدي أفهم يلي عامل dislike على هالاغنية ليش فايت عليها بالأساس...... عالم ما بتفهم صحيح ولا عندن إحساس ولا مشاعر.... ولك هي شيريييييين,negative
"Worst lyrice ever
اسوء اغنيه من ناحيه الكلمات 
بس لو ما غنتها شيرين 
كانت لتكون اسوء",negative
wtf كل التعليقات قبل يومين وقبل يوم كيييييييييف,negative
الناس اللي عامله dislike 👎 انتو ازاي كدا,negative
في عيال احبة  اللي عملين dislike,negative
نفس امسك كل واحد عمل dislike وأحط وشوا في الاسفلت علشان مبيفهمش بجد 😏😏,negative
الناس اللي عاملة dislike اكيد ودانهم مقطوشة,negative
اللحن مسروق من اغنية lost stars,negative
اللحن مسروق من اغنية Zombie,negative
الناس اللي عاملة unlike بسمعو وبشوفو متلنا عادي !!,negative
اللي عاملين dislike دول مش طبيعين O.o,negative
اللي عاملين Dislike دول مرضى نفسيين بصراحه,negative
الناس اللي عامله unlike دي طبيعية  ؟؟؟؟,negative
واحد حاطط dislike قبل العرض مش عارف أقول ايه الصراحة😂,negative
"للأسف كلمات سيئة جدا. لا كلام و لا لحن 
Big zero",negative
ليش سارقين كليب ليدي غاغا Shallow 🤣🤣🤣,negative
يعني اللي عاملين  unlike  جايين منين دول  ولا ماعندهومش احساس ولا نيله,negative
"مش دة اللي كنت مستنياه 
اول كليب ليك ميعجبنيش 
Totally Disappointed 😔",negative
اللحن مسروق من اغنية let me love you /dj snake ft Justin Bieber 😒😒😒,negative
1000 كلب عاملين dis like,negative
الي عاملين dislike 🐸🐸,negative
نفسي افهم مين الغبي اللي عامل dislike,negative
156 حمار عاملين Dislike,negative
المشاهدات fake,negative
المشاهدات fake والدليل لها اكثر من خمسه ايام وهي 52 مليون اغنيه ماتستاهل والله,negative
"-50, mlion vu              : مزيفة
-8.4k, commentaires : حقيقية
-138k, like.                    : حقيقية
كيف ممكن 138k like و 50 مليون مشاهدة لماذا تشترون المشاهدات 
تامر حسني 👎👎👎👎👎",negative
اول مره في حياتي اعمل  dislike لتامر 🙂,negative
مش ستايل تامر i dont like it,negative
مش مصدقه انه في بهايم عاملين dislike 😅,negative
مين الناس العبيطه اللي حطت dis like🙄,negative
سارق اللحن من Papa Bear - Cherish The Love,negative
اللي عامل unlike ده جاهل مبيفهمش احب اقولك الكليب معدي 800 الف لايك وان شاء الله قريب هيبقي مليون 2 كمان والمشاهده 52 مليون مشاهده يعني تلت تربع مصر اتفرجت عليه 🙂 وابقي سلملي ع اللي راحت عليك بقي 😅😅,negative
12 الف متوحد عملوا dislike عاش,negative
مين العبيط الي عامل dislike,negative
"هما ال ٧ الف  unlike بيفهموا زي البشر عادي كده؟؟؟؟؟؟
حاجة غريبة والله",negative
الناس اللي عاملة unlike دي تعبانة ف نفوخها 😂,negative
فيه 6 الف متخلفين عاملين dislike 😟,negative
بالنسبه للناس اللي عامله dislike انتوا طبيعين؟؟؟ 🤔,negative
فظيع الى عامل dis like  ده مش بيفهم 😷😍😂,negative
هي الناس اللي عاملة dislike دي عيانة!!! 🧸🤨,negative
الاغنية مو حلوة ابدا.. اجيت بعد المشكلة.. وتمثيل fake مبين,negative
"بعد مشفت المشكلة كنت أظن أن الكليب فيه مشاهد مثل 50 shades of gray، كليب طبيعي لا يحتوي على مشاهد تستاهل الضجة اللي اخذها.
Too over",negative
بتنتقد الشهره وهي اصلا مصره تاخد اللقطه حتى وهي بتتوب ،،، سمجه و fake في حياتك زي تمثيلك,negative
ولا كإن في كرونا والمفروض ن stay home وبتاع ايه الهبل دا بجد؟,negative
"اللحن مسروووووووووق  
اللحن من اغنية لرانبير كابور ونرجس فخري من الفلم الهندي Rock Star",negative
اسلوب و لحن الاغنية مسروق من اغنية كيندجي cool لينك الاغنية,negative
انا اسف ليك يا تامر بس ده هيبقى اول dislike تاخده مني !,negative
بدي افهم مين الجحاش اللي حاطين dislike,negative
هو ازاي في ناس عمله dislike اكيد قطعيين ودنهم 😂,negative
الشوية العرر إللي عاملين dislike بيفهموا موسيقي,negative
"5 K Dislikes ?
الناس دي ودانها ملوثه والله",negative
الناس اللي عاملة dislike دي عبيطة؟!!,negative
اعداء الانسانيه هما الي داسوا dislike 😂😂👏😢,negative
أنا لقيت كليب بتاعه  ، فقلت أخش أشتم و أطلع تاني ، بس أنا عشان محترم مش هشتم ، dislike  و بس,negative
مين ال26 بغل اللى عاملين  dislike,negative
الحمار العمل dislike,negative
الحراميه اللي سارقه الموسيقي من اغنيه فنانه كوريه اسمها آيو الاغنيه اسمها  friday   نفس النغمه في البدايه,negative
اول حتة في الحن مسروقة من اغنية جاستن بيبر  love you self,negative
فيه الف و 300 عاق عامل dislike,negative
في 210 مبيفهموش في الفن اصلا عملين dis like,negative
مين البهايم اللي بيعملو dis like دول؟! 😂,negative
انا عايز اعرف مين الرخم اللى عامل unlike لاغنيه زى دى,negative
اللي بيعمل dislike ده متخلف تقريبااا,negative
"الناس اللي عاملين unlike 
انتوا ازاي كدا😂😂",negative
"كل الي عاملين dislike 
جماعة إنتوا متحرشين؟",negative
الناس اللى عاملين dislike اكيد دول المتحرشين :D,negative
فى 51 متحرش عاملين unlike :D,negative
"الحيوان اللي عامل dislike دا !! 
اكيد كلب متحرش",negative
ليه عاملين tune لصوت هاني الدقاق ؟ دي أسوأ حاجة في الأغنية,negative
انا عاوزه اعرف مين المرضى اللى عاملين dislike :-[,negative
طريقة lipsynch او متابعة الشفاه للتسجيل طريقة قديمة من الثمانينات تم الغاؤها عالميا وتعتبر حاليا نوع من انواع الغش لان المشاهد حضر ليسمع الموسيقى الحية والصوت الحي ولم يحضر لسماع التسجيل لانه موجود وبسهولة,negative
اجمل dis like لاخرا محمد رمضان 😂,negative
اللحن مسروق من اغنية sean paul,negative
واخد مقدمة موسيقى اغنية Sean Paul اثبتلي ان الوساخة ليها ناسها... ربنا عمال يضلك بعد ظلم الطيار,negative
Another fail ..سقوط اخر,negative
انت gay,negative
ال English بتاعك معفن علشان مخك مشغول بلفلوس والمشاهدات والايكات بس 🙂🙂,negative
"حتي لو لبست دهب
هتفضل قليل اخرك يحموك ف كنكة
ماينص وان 😒
Minus one",negative
"كالعادة اغنية فاااااااااشلة ... 
وين الاخلاق والتواضع الناس عم تموت من الجوع والفقر يعني اذا ربنا أعطاك مصاري كتير مو معناها ترميهم... 
الغنى ليس بالأموال وإنما الغنى بالأخلاق 
bad song 😠😠😠😡😡",negative
اغنية  سخيفة  I  not love يستفز  الفقراء   و يتبهى  بمالوا  فلسطين  مو محتاجة  لدعمك  فلسطين  حرة  من معي  😕,negative
"دي اشهار مش اغنية .. استغلال القضية لفلسطينية لزيادة نسب المشاهدة و الاشهار للنزل و Versace ..  ناس بتموت في حرب و ناس ما همها شي غير انها تستغل المواقف ..
 { اللهم لا تؤاخذنا بما فعل السفهاء منا يا رب العالمين }",negative
"ايه الخرا دا
Waste of 5 minutes",negative
اغانيك ‏سيئة كتيير كلها قليله ادب ما يستاهل 1 m subscribers 😡😡😡😤😤,negative
"You are number zero, Jew   انت رقم صفر يهودي",negative
ياحبيبي عالكلام الفاشل والاداء الخرائي 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ Cringe af,negative
"العرب يحبو يحطمو بعضهم 
كل التعليقات يدعمو Gims رغم انو مش سامع فيهم ابدا 
وجايين ضد محمد رمضان لهو من اصلهم 
تفووووو عشان هيك بقو العرب آخرة مرتبة  في العالم",negative
"فكرة الدبابة مسروقة من فرقة super m  الكورية الي صورة. في دبي 
Jopping اسم الاغنية 
محمد رمضان يقلد lucas العضو الكوري",negative
I dont like it عمل فاشل,negative
يلعن الوقت اللي خلا maitre gims مع هذا ما بيعرف حتى يستعمل auto tune💔💔😡😡,negative
بصراحة الاغنيه مش بمستوى maitre gims 😏,negative
"يا جيمس يا خويا ما جت شي هالغناية 
sorry big floooooooop 🤮🤮🤮🤮",negative
"الفيديو عباره عن قرف ورقص و وقلت احترام وذوق ع المشاهدThe video is a lack of respect, taste, dance and nakedness, and this is a lack of respect for the viewer👌👌😡😡❌❌",negative
Lyrics ب ٢جنيه,negative
لص قذر. عليك أن تحترم شروط العقد مع lamjarred للأغنية.تم حذف الأغنية من اليوتيوب بعد شكوى من سعد,negative
Worst song of the decade كفاية يا رمضان,negative
"مسروقة من Bum Bum Tam Tam
مفيش اي ابداع",negative
الأغنية مسروقة من الأغنية الأصلية BUM BUM TAM TAM,negative
إنسان تافة ويقلد أغنية سنوب دوق hangover,negative
هذا عندو عقد مع اتباع الشيطان كالمغني soolking في الجزائر,negative
"You are not a brave Muslim Arab, you do not represent us
انت ليس عربي حرًا انت لا تمثلنا 💪🏼🕋🕌☪️❤️",negative
"حد يخدو يعملو shower ممكن ينظف ! مقرف شكلا و مضمونا !
في متل  بيقول  ما تخافش من الشبعان ايدا جاع .. خاف من الجيعان ادا شبع",negative
مطرب فاشل تفكر حالك justin bieber ههههههههههههههه,negative
اللي عمل dis like يجي جنبي هنا🤮,negative
الاغنية مسروقة من اغنية bum bum tam tam بتاعة kondzilla  تقريبا نفس اللحن وبعض الكلمات,negative
اللحن مسروق ياجماعه والله دي نفس اغنيه MC Fioti - Bum Bum Tam Tam (KondZilla),negative
وحشه جدا عملتله unscribe,negative
نجم السرسجية bum bum عالخره,negative
"اللحن مسروق
اغنية back to you -selena gomez
شو عالعيب",negative
"Lil Jon- Alive
نفس اللحن ونفس الدخلة كفاية سرقة بقاا",negative
٢٤٢ الف unlike للاغنية دا اكبر كم unlike حصل فى تاريخ اليوتيوب!!!!!! بلاش هبل يا رمضان و ركز فى شغلك زى الاول انت كدا بتضيع نفسك و بتستغل النعمة اللى ربنا مديهالك غلط انت موهوب و طيب فبلاش تعمل حاجة تبوظ بيها الكويس بتاعك,negative
هتفضل ف level واحد يا رمضان.. هايف👎,negative
محمد رمضان الممثل الوحيد اللي عمل zoom على الخرا في مصر,negative
شو هالكلمات مالهم طعم 😒ملك شو فديو كليب أسلوبو كثيير قديييييم dislike,negative
"👎👎👎
الغرور هيفشخكك 👎
كله dis like بقا",negative
انا داخل اعمل unlike وخارج على طووول :D,negative
داخل مخصوص عشان اعمل dislike من غير ما اسمعها,negative
انا دخلت مخصوص علشان اعمل dislike 😊❤,negative
اصلا الاغنية دى مسروقة لان الي غناها team 4-4-2 سنة٢٠١٨,negative
Fuck you fuck you fuck you تتصور نفسك ملك انت احقر فنان هل نسيت الاخرة نعم ضحكت و تزينت لك الدنيا الا تتعض من قصص الفنانين الذين رحلوا عن الدنيا هناك منهم لم يصلي قط كيف سيجيب على أسئلة الملكين؟؟؟؟ نعم سيغني هناك انا الملك الحزين تبا لك و لأمثالك الفنانين المغرورين اعيدها لك مرة اخرى fuck you,negative
120 الف dislike ..مين يزود 😂😂,negative
ياريت الناس كلها تعمل unlike علي الفيديو علشان الملك ياخد بالوا انو زودها,negative
انا عن نفسي دخلت عملتلك dislike من قبل ما اسمع حاجة,negative
بقيت متكبر over,negative
بقيت over ورخم جدا بصرااحه😏😏,negative
"Wtf
شوفو الدس لايكات 🤭🤭🤭",negative
100 الف dislike ويقولك نمبر وان 😂😂,negative
81k dislike 😂😂 اهم حاجة محبة الناس,negative
منظر البنات مش حلو dislike,negative
انا جيت بس علشان احط Dislike 👎,negative
Dislike ليك يا ابن مرات ملك الغابة,negative
بلا ملك بلا بتاع  انتا  بتفشخر  بلا rang  rover و بس,negative
والله لو ف اقل من DISLIKE كنت عملت استمر ع كده ي كبير,negative
DISLIKE ي ملك,negative
يلا dislike,negative
كلة يعمل Dislike علشان يبطل يقرفنا,negative
انا داخل اعمل dislike 😁,negative
والله يا ريت لو فى لينك نعمل dislike من عير ما نزود المشاهدات 😂,negative
unlike  لانك زودتها اوووي ✋ وعرفنا ان عندك فله وعربيات حديثه وفلوس 😒,negative
لاول مرة اعملك dislike علي فيديو ... كنت بحترمك جدا بس واضح فعلا ان جنون العظمة عمالك عينيك والغرور لحس دماغك انا مش بحبطك بس فعلا حاول ترجع زي ماكنت اول ما بدات علشان ماتخسرش جمهورك زي ناس كتير قبلك,negative
أحلى dislike ليك ياسرسجى👎,negative
"انا اول مره انتقد حد بس لو الفلوس و الشهره بيعملوا كدا في الناس.... يغوروا في دهيا و مهما عملت ده مش هيغير اصلك 😒
احلا Dislike 😤😤",negative
"Dislike
ديسلايك يا محدث",negative
جماعه يا ريت الي مش عاجبه الفيديو يعمل dislike للفيديو عشان توصله لأكبر عدد من ال dislike خلينا منشفش الاشكال دي تاني,negative
"You are a virus. You can infect a lot of youths. You are arrogant with no education, and no ethics حسبي الله ونعم الوكيل",negative
الكل يعمل  Dislike 👎,negative
انت انسان متكبر ومش محترم وكل الناس تحط unlike,negative
انا زهقت من كتر ما بعمل dislike        يمكن انا الوحيد اللى شايفك متسول,negative
"أنت بطريقتك دى خليت إللى كانوا fans ليك بيكرهوك والله
كفااايه",negative
"واحد من على تويتر محمد رمضان مر من هنا
🚗 عشان يعمل Dislike للفيديو اول ماينزل ☝",negative
الترتيبة مسروقة من مسلسل picky blenders,negative
بييييييييض Eggs,negative
Dislike  من ابل مشوف,negative
تقليد رديء لاغيته مايكل جاكسون You rock my world & Smoth criminal. نفس الفكره و الأزياء.,negative
Flop فاشله,negative
"كمية اللايكات بتبين ثقافة وتفاهة غالبية عظمي من الناس والمبرر لوجود الزوق الزفت ده
وعندك احلي dislike هنا  👎",negative
سارق الفكرة من ال peaky blinders👎🏻👎🏻👎🏻👎🏻👎🏻,negative
